Date,Month,Year,NAV,Amount_Invested,Units_Bought,,Date,occurances,total units,Avg_Units_Per_Occurrence
13,3,2023,51.8989,1000,19.2682,,,,,
14,3,2023,51.9571,1000,19.2466,,,,,
15,3,2023,52.1662,1000,19.1695,,,,,
16,3,2023,52.437,1000,19.0705,,,,,
17,3,2023,52.8102,1000,18.9357,,,,,
20,3,2023,52.6068,1000,19.0089,,,,,
21,3,2023,52.6837,1000,18.9812,,,,,
22,3,2023,52.9187,1000,18.8969,,,,,
23,3,2023,52.6859,1000,18.9804,,,,,
24,3,2023,52.5501,1000,19.0295,,,,,
27,3,2023,52.4353,1000,19.0711,,,,,
28,3,2023,52.2485,1000,19.1393,,,,,
29,3,2023,52.3695,1000,19.0951,,,,,
31,3,2023,53.0485,1000,18.8507,,,,,
3,4,2023,53.4035,1000,18.7254,,,,,
5,4,2023,53.796,1000,18.5887,,,,,
6,4,2023,53.8142,1000,18.5825,,,,,
10,4,2023,54.1678,1000,18.4612,,,,,
11,4,2023,54.3747,1000,18.3909,,,,,
12,4,2023,54.3566,1000,18.397,,,,,
13,4,2023,54.2611,1000,18.4294,,,,,
17,4,2023,54.6034,1000,18.3139,,,,,
18,4,2023,54.6757,1000,18.2897,,,,,
19,4,2023,54.5254,1000,18.3401,,,,,
20,4,2023,54.5813,1000,18.3213,,,,,
21,4,2023,54.651,1000,18.2979,,,,,
24,4,2023,54.9557,1000,18.1965,,,,,
25,4,2023,54.8765,1000,18.2227,,,,,
26,4,2023,54.7723,1000,18.2574,,,,,
27,4,2023,55.2039,1000,18.1147,,,,,
28,4,2023,55.9938,1000,17.8591,,,,,
2,5,2023,56.0465,1000,17.8423,,,,,
3,5,2023,55.9965,1000,17.8583,,,,,
4,5,2023,56.0905,1000,17.8283,,,,,
5,5,2023,55.816,1000,17.916,,,,,
8,5,2023,56.1744,1000,17.8017,,,,,
9,5,2023,56.2813,1000,17.7679,,,,,
10,5,2023,56.3903,1000,17.7335,,,,,
11,5,2023,56.6883,1000,17.6403,,,,,
12,5,2023,56.7739,1000,17.6137,,,,,
15,5,2023,56.7543,1000,17.6198,,,,,
16,5,2023,56.6606,1000,17.6489,,,,,
17,5,2023,56.6016,1000,17.6673,,,,,
18,5,2023,56.5473,1000,17.6843,,,,,
19,5,2023,56.7787,1000,17.6122,,,,,
22,5,2023,56.9716,1000,17.5526,,,,,
23,5,2023,57.2695,1000,17.4613,,,,,
24,5,2023,57.2893,1000,17.4553,,,,,
25,5,2023,57.3694,1000,17.4309,,,,,
26,5,2023,57.8775,1000,17.2779,,,,,
29,5,2023,58.3159,1000,17.148,,,,,
30,5,2023,58.403,1000,17.1224,,,,,
31,5,2023,58.3362,1000,17.142,,,,,
1,6,2023,57.9777,1000,17.248,,,,,
2,6,2023,58.2626,1000,17.1637,,,,,
5,6,2023,58.4147,1000,17.119,,,,,
6,6,2023,58.5154,1000,17.0895,,,,,
7,6,2023,58.7393,1000,17.0244,,,,,
8,6,2023,58.0973,1000,17.2125,,,,,
9,6,2023,57.9511,1000,17.2559,,,,,
12,6,2023,58.0131,1000,17.2375,,,,,
13,6,2023,58.5135,1000,17.0901,,,,,
14,6,2023,58.5809,1000,17.0704,,,,,
15,6,2023,58.6131,1000,17.061,,,,,
16,6,2023,59.0057,1000,16.9475,,,,,
19,6,2023,58.7729,1000,17.0146,,,,,
20,6,2023,58.997,1000,16.95,,,,,
21,6,2023,59.0944,1000,16.9221,,,,,
22,6,2023,58.7528,1000,17.0205,,,,,
23,6,2023,58.7926,1000,17.0089,,,,,
26,6,2023,58.9582,1000,16.9612,,,,,
27,6,2023,58.8569,1000,16.9904,,,,,
28,6,2023,59.2879,1000,16.8668,,,,,
30,6,2023,59.632,1000,16.7695,,,,,
3,7,2023,59.9238,1000,16.6879,,,,,
4,7,2023,60.0167,1000,16.662,,,,,
5,7,2023,60.3683,1000,16.565,,,,,
6,7,2023,60.5029,1000,16.5281,,,,,
7,7,2023,60.0604,1000,16.6499,,,,,
10,7,2023,59.6766,1000,16.757,,,,,
11,7,2023,59.8609,1000,16.7054,,,,,
12,7,2023,60.1577,1000,16.623,,,,,
13,7,2023,60.336,1000,16.5739,,,,,
14,7,2023,60.6356,1000,16.492,,,,,
17,7,2023,60.8153,1000,16.4432,,,,,
18,7,2023,60.8571,1000,16.4319,,,,,
19,7,2023,61.0734,1000,16.3737,,,,,
20,7,2023,61.0591,1000,16.3776,,,,,
21,7,2023,60.6482,1000,16.4885,,,,,
24,7,2023,60.5348,1000,16.5194,,,,,
25,7,2023,60.746,1000,16.462,,,,,
26,7,2023,61.0311,1000,16.3851,,,,,
27,7,2023,60.9991,1000,16.3937,,,,,
28,7,2023,61.3175,1000,16.3086,,,,,
31,7,2023,61.6034,1000,16.2329,,,,,
1,8,2023,61.5998,1000,16.2338,,,,,
2,8,2023,60.8634,1000,16.4302,,,,,
3,8,2023,60.649,1000,16.4883,,,,,
4,8,2023,61.0688,1000,16.375,,,,,
7,8,2023,61.3507,1000,16.2997,,,,,
8,8,2023,61.1877,1000,16.3432,,,,,
9,8,2023,61.1579,1000,16.3511,,,,,
10,8,2023,60.9562,1000,16.4052,,,,,
11,8,2023,60.8213,1000,16.4416,,,,,
14,8,2023,61.0184,1000,16.3885,,,,,
16,8,2023,60.853,1000,16.433,,,,,
17,8,2023,60.3775,1000,16.5625,,,,,
18,8,2023,60.0775,1000,16.6452,,,,,
21,8,2023,60.5781,1000,16.5076,,,,,
22,8,2023,60.7055,1000,16.473,,,,,
23,8,2023,61.07,1000,16.3747,,,,,
24,8,2023,60.7503,1000,16.4608,,,,,
25,8,2023,60.5096,1000,16.5263,,,,,
28,8,2023,60.8243,1000,16.4408,,,,,
29,8,2023,61.1517,1000,16.3528,,,,,
30,8,2023,61.2453,1000,16.3278,,,,,
31,8,2023,61.3231,1000,16.3071,,,,,
1,9,2023,61.8175,1000,16.1766,,,,,
4,9,2023,62.1717,1000,16.0845,,,,,
5,9,2023,62.4303,1000,16.0179,,,,,
6,9,2023,62.3722,1000,16.0328,,,,,
7,9,2023,62.8153,1000,15.9197,,,,,
8,9,2023,63.0884,1000,15.8508,,,,,
11,9,2023,63.7631,1000,15.6831,,,,,
12,9,2023,63.2095,1000,15.8204,,,,,
13,9,2023,63.5877,1000,15.7263,,,,,
14,9,2023,63.8545,1000,15.6606,,,,,
15,9,2023,63.7866,1000,15.6773,,,,,
18,9,2023,63.8768,1000,15.6551,,,,,
20,9,2023,63.3339,1000,15.7893,,,,,
21,9,2023,62.7308,1000,15.9411,,,,,
22,9,2023,62.5902,1000,15.9769,,,,,
25,9,2023,62.7359,1000,15.9398,,,,,
26,9,2023,62.5158,1000,15.996,,,,,
27,9,2023,62.7658,1000,15.9322,,,,,
29,9,2023,62.8402,1000,15.9134,,,,,
3,10,2023,62.4944,1000,16.0014,,,,,
4,10,2023,62.1734,1000,16.084,,,,,
5,10,2023,62.2562,1000,16.0627,,,,,
6,10,2023,62.7456,1000,15.9374,,,,,
9,10,2023,62.5967,1000,15.9753,,,,,
10,10,2023,63.1718,1000,15.8298,,,,,
11,10,2023,63.5284,1000,15.741,,,,,
12,10,2023,63.6946,1000,15.6999,,,,,
13,10,2023,63.5264,1000,15.7415,,,,,
16,10,2023,63.8978,1000,15.65,,,,,
17,10,2023,64.2079,1000,15.5744,,,,,
18,10,2023,63.8014,1000,15.6736,,,,,
19,10,2023,63.6554,1000,15.7096,,,,,
20,10,2023,63.2921,1000,15.7998,,,,,
23,10,2023,62.8266,1000,15.9168,,,,,
25,10,2023,62.2623,1000,16.0611,,,,,
26,10,2023,61.5627,1000,16.2436,,,,,
27,10,2023,62.3608,1000,16.0357,,,,,
30,10,2023,62.7132,1000,15.9456,,,,,
31,10,2023,62.8072,1000,15.9217,,,,,
1,11,2023,62.7192,1000,15.9441,,,,,
2,11,2023,63.0959,1000,15.8489,,,,,
3,11,2023,63.5111,1000,15.7453,,,,,
6,11,2023,64.0403,1000,15.6152,,,,,
7,11,2023,64.2861,1000,15.5555,,,,,
8,11,2023,64.4866,1000,15.5071,,,,,
9,11,2023,64.4416,1000,15.5179,,,,,
10,11,2023,64.9027,1000,15.4077,,,,,
13,11,2023,65.387,1000,15.2936,,,,,
15,11,2023,65.9372,1000,15.1659,,,,,
16,11,2023,66.0779,1000,15.1337,,,,,
17,11,2023,66.0247,1000,15.1458,,,,,
20,11,2023,66.0121,1000,15.1487,,,,,
21,11,2023,66.0704,1000,15.1354,,,,,
22,11,2023,66.2382,1000,15.097,,,,,
23,11,2023,66.3622,1000,15.0688,,,,,
24,11,2023,66.3522,1000,15.0711,,,,,
28,11,2023,66.6512,1000,15.0035,,,,,
29,11,2023,66.9516,1000,14.9362,,,,,
30,11,2023,67.0067,1000,14.9239,,,,,
1,12,2023,67.1793,1000,14.8855,,,,,
4,12,2023,67.9811,1000,14.71,,,,,
5,12,2023,68.3237,1000,14.6362,,,,,
6,12,2023,68.3887,1000,14.6223,,,,,
7,12,2023,68.9912,1000,14.4946,,,,,
8,12,2023,68.9547,1000,14.5023,,,,,
11,12,2023,68.7782,1000,14.5395,,,,,
12,12,2023,68.7156,1000,14.5527,,,,,
13,12,2023,69.1475,1000,14.4618,,,,,
14,12,2023,69.4422,1000,14.4005,,,,,
15,12,2023,69.5862,1000,14.3707,,,,,
18,12,2023,69.6142,1000,14.3649,,,,,
19,12,2023,69.8439,1000,14.3176,,,,,
21,12,2023,69.2775,1000,14.4347,,,,,
22,12,2023,69.6049,1000,14.3668,,,,,
26,12,2023,69.8354,1000,14.3194,,,,,
27,12,2023,70.0497,1000,14.2756,,,,,
28,12,2023,70.3524,1000,14.2142,,,,,
29,12,2023,70.2435,1000,14.2362,,,,,
1,1,2024,70.4621,1000,14.192,,,,,
2,1,2024,70.3278,1000,14.2191,,,,,
3,1,2024,70.2262,1000,14.2397,,,,,
4,1,2024,70.4573,1000,14.193,,,,,
5,1,2024,70.4903,1000,14.1863,,,,,
8,1,2024,70.3416,1000,14.2163,,,,,
9,1,2024,70.5527,1000,14.1738,,,,,
10,1,2024,70.7891,1000,14.1265,,,,,
11,1,2024,71.0366,1000,14.0773,,,,,
12,1,2024,71.2789,1000,14.0294,,,,,
15,1,2024,71.8577,1000,13.9164,,,,,
16,1,2024,71.6219,1000,13.9622,,,,,
17,1,2024,70.5289,1000,14.1786,,,,,
18,1,2024,70.3466,1000,14.2153,,,,,
19,1,2024,71.315,1000,14.0223,,,,,
23,1,2024,70.4662,1000,14.1912,,,,,
24,1,2024,71.391,1000,14.0074,,,,,
25,1,2024,71.2065,1000,14.0437,,,,,
29,1,2024,72.1704,1000,13.8561,,,,,
30,1,2024,71.7106,1000,13.9449,,,,,
31,1,2024,71.9746,1000,13.8938,,,,,
1,2,2024,72.5346,1000,13.7865,,,,,
2,2,2024,73.7564,1000,13.5581,,,,,
5,2,2024,73.6952,1000,13.5694,,,,,
6,2,2024,74.0825,1000,13.4985,,,,,
7,2,2024,74.3294,1000,13.4536,,,,,
8,2,2024,74.1961,1000,13.4778,,,,,
9,2,2024,74.2799,1000,13.4626,,,,,
12,2,2024,73.4745,1000,13.6102,,,,,
13,2,2024,73.7502,1000,13.5593,,,,,
14,2,2024,74.365,1000,13.4472,,,,,
15,2,2024,74.7137,1000,13.3844,,,,,
16,2,2024,74.8005,1000,13.3689,,,,,
19,2,2024,74.8544,1000,13.3593,,,,,
20,2,2024,75.0243,1000,13.329,,,,,
21,2,2024,74.3969,1000,13.4414,,,,,
22,2,2024,75.1418,1000,13.3082,,,,,
23,2,2024,75.1258,1000,13.311,,,,,
26,2,2024,74.8684,1000,13.3568,,,,,
27,2,2024,75.0318,1000,13.3277,,,,,
28,2,2024,74.1358,1000,13.4888,,,,,
29,2,2024,74.7901,1000,13.3708,,,,,
1,3,2024,75.431,1000,13.2571,,,,,
4,3,2024,75.6458,1000,13.2195,,,,,
5,3,2024,75.289,1000,13.2822,,,,,
6,3,2024,75.3257,1000,13.2757,,,,,
7,3,2024,75.4666,1000,13.2509,,,,,
11,3,2024,74.6367,1000,13.3982,,,,,
12,3,2024,74.8438,1000,13.3612,,,,,
13,3,2024,73.6481,1000,13.5781,,,,,
14,3,2024,74.0899,1000,13.4971,,,,,
15,3,2024,73.6088,1000,13.5853,,,,,
18,3,2024,73.8482,1000,13.5413,,,,,
19,3,2024,73.4526,1000,13.6142,,,,,
20,3,2024,73.79,1000,13.552,,,,,
21,3,2024,74.4738,1000,13.4275,,,,,
22,3,2024,74.8984,1000,13.3514,,,,,
26,3,2024,74.5943,1000,13.4059,,,,,
27,3,2024,74.4617,1000,13.4297,,,,,
28,3,2024,74.8659,1000,13.3572,,,,,
31,3,2024,74.8685,1000,13.3568,,,,,
1,4,2024,75.7331,1000,13.2043,,,,,
2,4,2024,75.6672,1000,13.2158,,,,,
3,4,2024,75.7476,1000,13.2017,,,,,
4,4,2024,75.7866,1000,13.1949,,,,,
5,4,2024,76.3282,1000,13.1013,,,,,
8,4,2024,76.7286,1000,13.0329,,,,,
9,4,2024,76.9761,1000,12.991,,,,,
10,4,2024,77.2477,1000,12.9454,,,,,
12,4,2024,76.7069,1000,13.0366,,,,,
15,4,2024,75.8301,1000,13.1874,,,,,
16,4,2024,75.7907,1000,13.1942,,,,,
18,4,2024,75.329,1000,13.2751,,,,,
19,4,2024,75.4004,1000,13.2625,,,,,
22,4,2024,76.0642,1000,13.1468,,,,,
23,4,2024,76.5885,1000,13.0568,,,,,
24,4,2024,76.8651,1000,13.0098,,,,,
25,4,2024,76.989,1000,12.9889,,,,,
26,4,2024,77.4182,1000,12.9169,,,,,
29,4,2024,77.3108,1000,12.9348,,,,,
30,4,2024,76.9642,1000,12.9931,,,,,
2,5,2024,77.5363,1000,12.8972,,,,,
3,5,2024,77.6579,1000,12.877,,,,,
6,5,2024,77.7623,1000,12.8597,,,,,
7,5,2024,77.2593,1000,12.9434,,,,,
8,5,2024,77.4499,1000,12.9116,,,,,
9,5,2024,76.4133,1000,13.0867,,,,,
10,5,2024,76.8,1000,13.0208,,,,,
13,5,2024,76.9965,1000,12.9876,,,,,
14,5,2024,77.2781,1000,12.9403,,,,,
15,5,2024,77.6977,1000,12.8704,,,,,
16,5,2024,77.827,1000,12.849,,,,,
17,5,2024,78.1173,1000,12.8013,,,,,
21,5,2024,78.5887,1000,12.7245,,,,,
22,5,2024,78.6082,1000,12.7213,,,,,
23,5,2024,78.9077,1000,12.673,,,,,
24,5,2024,78.9749,1000,12.6623,,,,,
27,5,2024,78.9329,1000,12.669,,,,,
28,5,2024,78.6572,1000,12.7134,,,,,
29,5,2024,78.3817,1000,12.7581,,,,,
30,5,2024,77.7259,1000,12.8657,,,,,
31,5,2024,77.7696,1000,12.8585,,,,,
3,6,2024,79.3574,1000,12.6012,,,,,
4,6,2024,76.0338,1000,13.152,,,,,
5,6,2024,78.0896,1000,12.8058,,,,,
6,6,2024,78.8155,1000,12.6879,,,,,
7,6,2024,79.7653,1000,12.5368,,,,,
10,6,2024,80.15,1000,12.4766,,,,,
11,6,2024,80.2586,1000,12.4597,,,,,
12,6,2024,80.7448,1000,12.3847,,,,,
13,6,2024,80.5839,1000,12.4094,,,,,
14,6,2024,80.7598,1000,12.3824,,,,,
18,6,2024,80.9622,1000,12.3514,,,,,
19,6,2024,81.0075,1000,12.3445,,,,,
20,6,2024,81.3351,1000,12.2948,,,,,
21,6,2024,81.2542,1000,12.3071,,,,,
24,6,2024,81.4983,1000,12.2702,,,,,
25,6,2024,81.7742,1000,12.2288,,,,,
26,6,2024,81.769,1000,12.2296,,,,,
27,6,2024,82.0557,1000,12.1868,,,,,
28,6,2024,81.9385,1000,12.2043,,,,,
1,7,2024,82.5054,1000,12.1204,,,,,
2,7,2024,82.5255,1000,12.1175,,,,,
3,7,2024,83.2879,1000,12.0065,,,,,
4,7,2024,83.819,1000,11.9305,,,,,
5,7,2024,83.9205,1000,11.916,,,,,
8,7,2024,83.9784,1000,11.9078,,,,,
9,7,2024,84.364,1000,11.8534,,,,,
10,7,2024,84.1974,1000,11.8769,,,,,
11,7,2024,84.0095,1000,11.9034,,,,,
12,7,2024,84.1068,1000,11.8896,,,,,
15,7,2024,84.3118,1000,11.8607,,,,,
16,7,2024,84.3059,1000,11.8616,,,,,
18,7,2024,84.0002,1000,11.9047,,,,,
19,7,2024,83.2619,1000,12.0103,,,,,
22,7,2024,83.7829,1000,11.9356,,,,,
23,7,2024,83.8404,1000,11.9274,,,,,
24,7,2024,83.3111,1000,12.0032,,,,,
25,7,2024,82.9565,1000,12.0545,,,,,
26,7,2024,84.0106,1000,11.9033,,,,,
29,7,2024,84.2303,1000,11.8722,,,,,
30,7,2024,84.4549,1000,11.8406,,,,,
31,7,2024,84.9013,1000,11.7784,,,,,
1,8,2024,85.3407,1000,11.7177,,,,,
2,8,2024,84.4466,1000,11.8418,,,,,
5,8,2024,82.2479,1000,12.1584,,,,,
6,8,2024,82.1857,1000,12.1676,,,,,
7,8,2024,83.4186,1000,11.9877,,,,,
8,8,2024,83.283,1000,12.0073,,,,,
9,8,2024,83.8388,1000,11.9277,,,,,
12,8,2024,83.7172,1000,11.945,,,,,
13,8,2024,83.1029,1000,12.0333,,,,,
14,8,2024,82.9981,1000,12.0485,,,,,
16,8,2024,84.3808,1000,11.851,,,,,
19,8,2024,84.6819,1000,11.8089,,,,,
20,8,2024,85.1607,1000,11.7425,,,,,
21,8,2024,85.3124,1000,11.7216,,,,,
22,8,2024,85.2776,1000,11.7264,,,,,
23,8,2024,85.4119,1000,11.708,,,,,
26,8,2024,85.7622,1000,11.6601,,,,,
27,8,2024,85.7119,1000,11.667,,,,,
28,8,2024,85.5251,1000,11.6925,,,,,
29,8,2024,85.6244,1000,11.6789,,,,,
30,8,2024,85.8868,1000,11.6432,,,,,
2,9,2024,86.3868,1000,11.5758,,,,,
3,9,2024,86.4139,1000,11.5722,,,,,
4,9,2024,86.2083,1000,11.5998,,,,,
5,9,2024,86.2323,1000,11.5966,,,,,
6,9,2024,85.1393,1000,11.7455,,,,,
9,9,2024,85.0535,1000,11.7573,,,,,
10,9,2024,85.6503,1000,11.6754,,,,,
11,9,2024,85.7029,1000,11.6682,,,,,
12,9,2024,86.6981,1000,11.5343,,,,,
13,9,2024,86.6894,1000,11.5354,,,,,
16,9,2024,87.0366,1000,11.4894,,,,,
17,9,2024,87.0823,1000,11.4834,,,,,
18,9,2024,87.2969,1000,11.4552,,,,,
19,9,2024,87.5326,1000,11.4243,,,,,
20,9,2024,88.7115,1000,11.2725,,,,,
23,9,2024,88.969,1000,11.2399,,,,,
24,9,2024,88.9023,1000,11.2483,,,,,
25,9,2024,89.1877,1000,11.2123,,,,,
26,9,2024,89.5987,1000,11.1609,,,,,
27,9,2024,89.1507,1000,11.217,,,,,
30,9,2024,88.6165,1000,11.2846,,,,,
1,10,2024,88.6465,1000,11.2808,,,,,
3,10,2024,87.4673,1000,11.4328,,,,,
4,10,2024,87.0233,1000,11.4912,,,,,
7,10,2024,85.9761,1000,11.6311,,,,,
8,10,2024,86.6821,1000,11.5364,,,,,
9,10,2024,86.9591,1000,11.4997,,,,,
10,10,2024,87.4292,1000,11.4378,,,,,
11,10,2024,87.5377,1000,11.4236,,,,,
14,10,2024,87.8732,1000,11.38,,,,,
15,10,2024,88.092,1000,11.3518,,,,,
16,10,2024,87.7578,1000,11.395,,,,,
17,10,2024,87.2415,1000,11.4624,,,,,
18,10,2024,87.6683,1000,11.4066,,,,,
21,10,2024,87.3748,1000,11.4449,,,,,
22,10,2024,86.6405,1000,11.5419,,,,,
23,10,2024,86.4885,1000,11.5622,,,,,
24,10,2024,86.4618,1000,11.5658,,,,,
25,10,2024,86.1527,1000,11.6073,,,,,
28,10,2024,86.3152,1000,11.5854,,,,,
29,10,2024,86.8599,1000,11.5128,,,,,
30,10,2024,86.5263,1000,11.5572,,,,,
31,10,2024,85.9814,1000,11.6304,,,,,
4,11,2024,85.7645,1000,11.6598,,,,,
5,11,2024,86.3781,1000,11.577,,,,,
6,11,2024,87.0848,1000,11.4831,,,,,
7,11,2024,86.8705,1000,11.5114,,,,,
8,11,2024,86.7847,1000,11.5228,,,,,
11,11,2024,87.2638,1000,11.4595,,,,,
12,11,2024,86.5864,1000,11.5492,,,,,
13,11,2024,85.5923,1000,11.6833,,,,,
14,11,2024,85.7371,1000,11.6636,,,,,
18,11,2024,85.2443,1000,11.731,,,,,
19,11,2024,85.5699,1000,11.6864,,,,,
21,11,2024,85.2303,1000,11.7329,,,,,
22,11,2024,86.2203,1000,11.5982,,,,,
25,11,2024,86.9296,1000,11.5036,,,,,
26,11,2024,86.9017,1000,11.5073,,,,,
27,11,2024,86.9216,1000,11.5046,,,,,
28,11,2024,86.4025,1000,11.5737,,,,,
29,11,2024,86.7639,1000,11.5255,,,,,
2,12,2024,87.2842,1000,11.4568,,,,,
3,12,2024,87.8085,1000,11.3884,,,,,
4,12,2024,87.856,1000,11.3823,,,,,
5,12,2024,88.384,1000,11.3143,,,,,
6,12,2024,88.6888,1000,11.2754,,,,,
9,12,2024,88.7982,1000,11.2615,,,,,
10,12,2024,88.9747,1000,11.2392,,,,,
11,12,2024,89.405,1000,11.1851,,,,,
12,12,2024,89.1992,1000,11.2109,,,,,
13,12,2024,89.4327,1000,11.1816,,,,,
16,12,2024,89.6441,1000,11.1552,,,,,
17,12,2024,89.1389,1000,11.2184,,,,,
18,12,2024,88.1624,1000,11.3427,,,,,
19,12,2024,87.9504,1000,11.37,,,,,
20,12,2024,86.8824,1000,11.5098,,,,,
23,12,2024,87.4345,1000,11.4371,,,,,
24,12,2024,87.4392,1000,11.4365,,,,,
26,12,2024,87.6152,1000,11.4135,,,,,
27,12,2024,87.6015,1000,11.4153,,,,,
30,12,2024,87.9604,1000,11.3688,,,,,
31,12,2024,87.673,1000,11.406,,,,,
1,1,2025,87.9456,1000,11.3707,,,,,
2,1,2025,89.0106,1000,11.2346,,,,,
3,1,2025,88.499,1000,11.2996,,,,,
6,1,2025,87.3465,1000,11.4487,,,,,
7,1,2025,87.2939,1000,11.4556,,,,,
8,1,2025,87.3422,1000,11.4492,,,,,
9,1,2025,86.9907,1000,11.4955,,,,,
10,1,2025,86.2777,1000,11.5905,,,,,
13,1,2025,85.0944,1000,11.7517,,,,,
14,1,2025,85.3784,1000,11.7126,,,,,
15,1,2025,86.0188,1000,11.6254,,,,,
16,1,2025,86.0419,1000,11.6222,,,,,
17,1,2025,85.9236,1000,11.6382,,,,,
20,1,2025,86.3561,1000,11.58,,,,,
21,1,2025,85.7245,1000,11.6653,,,,,
22,1,2025,86.2997,1000,11.5875,,,,,
23,1,2025,86.4111,1000,11.5726,,,,,
24,1,2025,86.1202,1000,11.6117,,,,,
27,1,2025,85.2707,1000,11.7274,,,,,
28,1,2025,85.6737,1000,11.6722,,,,,
29,1,2025,86.3242,1000,11.5842,,,,,
30,1,2025,86.4548,1000,11.5667,,,,,
31,1,2025,87.4349,1000,11.4371,,,,,
3,2,2025,87.379,1000,11.4444,,,,,
4,2,2025,87.9923,1000,11.3646,,,,,
5,2,2025,87.7154,1000,11.4005,,,,,
6,2,2025,87.7441,1000,11.3968,,,,,
7,2,2025,87.236,1000,11.4632,,,,,
10,2,2025,86.8683,1000,11.5117,,,,,
11,2,2025,85.9313,1000,11.6372,,,,,
12,2,2025,85.9582,1000,11.6336,,,,,
13,2,2025,86.1979,1000,11.6012,,,,,
14,2,2025,85.811,1000,11.6535,,,,,
17,2,2025,85.972,1000,11.6317,,,,,
18,2,2025,85.8927,1000,11.6424,,,,,
19,2,2025,85.7517,1000,11.6616,,,,,
20,2,2025,85.9271,1000,11.6378,,,,,
21,2,2025,85.1573,1000,11.743,,,,,
24,2,2025,84.5628,1000,11.8255,,,,,
25,2,2025,84.2928,1000,11.8634,,,,,
27,2,2025,84.1972,1000,11.8769,,,,,
28,2,2025,83.4913,1000,11.9773,,,,,
3,3,2025,82.891,1000,12.064,,,,,
4,3,2025,82.6843,1000,12.0942,,,,,
5,3,2025,83.7353,1000,11.9424,,,,,
6,3,2025,83.8674,1000,11.9236,,,,,
7,3,2025,83.8166,1000,11.9308,,,,,
10,3,2025,83.337,1000,11.9995,,,,,
11,3,2025,83.2603,1000,12.0105,,,,,
12,3,2025,83.5579,1000,11.9677,,,,,
13,3,2025,83.0488,1000,12.0411,,,,,
17,3,2025,83.7786,1000,11.9362,,,,,
18,3,2025,84.2963,1000,11.8629,,,,,
19,3,2025,84.7678,1000,11.7969,,,,,
20,3,2025,85.2293,1000,11.7331,,,,,
21,3,2025,85.8483,1000,11.6485,,,,,
24,3,2025,86.9302,1000,11.5035,,,,,
25,3,2025,86.9378,1000,11.5025,,,,,
26,3,2025,86.3858,1000,11.576,,,,,
27,3,2025,86.4471,1000,11.5678,,,,,
28,3,2025,85.8371,1000,11.65,,,,,
31,3,2025,85.8434,1000,11.6491,,,,,
1,4,2025,84.9643,1000,11.7696,,,,,
2,4,2025,85.1159,1000,11.7487,,,,,
3,4,2025,84.5849,1000,11.8224,,,,,
4,4,2025,83.6171,1000,11.9593,,,,,
7,4,2025,82.0594,1000,12.1863,,,,,
8,4,2025,82.6208,1000,12.1035,,,,,
9,4,2025,83.5909,1000,11.963,,,,,
11,4,2025,84.3987,1000,11.8485,,,,,
15,4,2025,85.4091,1000,11.7084,,,,,
16,4,2025,85.2456,1000,11.7308,,,,,
17,4,2025,85.9851,1000,11.6299,,,,,
21,4,2025,86.6029,1000,11.547,,,,,
22,4,2025,87.1201,1000,11.4784,,,,,
23,4,2025,87.7517,1000,11.3958,,,,,
24,4,2025,87.8632,1000,11.3813,,,,,
25,4,2025,87.2934,1000,11.4556,,,,,
28,4,2025,87.8113,1000,11.3881,,,,,
29,4,2025,87.5196,1000,11.426,,,,,
30,4,2025,87.4119,1000,11.4401,,,,,
2,5,2025,87.9847,1000,11.3656,,,,,
5,5,2025,88.0615,1000,11.3557,,,,,
6,5,2025,87.785,1000,11.3915,,,,,
7,5,2025,88.0446,1000,11.3579,,,,,
8,5,2025,87.831,1000,11.3855,,,,,
9,5,2025,86.8646,1000,11.5122,,,,,
12,5,2025,89.5367,1000,11.1686,,,,,
13,5,2025,88.874,1000,11.2519,,,,,
14,5,2025,89.2176,1000,11.2086,,,,,
15,5,2025,89.996,1000,11.1116,,,,,
16,5,2025,90.2896,1000,11.0755,,,,,
19,5,2025,90.6981,1000,11.0256,,,,,
20,5,2025,89.6835,1000,11.1503,,,,,
21,5,2025,89.8657,1000,11.1277,,,,,
22,5,2025,89.4835,1000,11.1752,,,,,
23,5,2025,90.0638,1000,11.1032,,,,,
26,5,2025,90.3489,1000,11.0682,,,,,
27,5,2025,90.1335,1000,11.0947,,,,,
28,5,2025,89.8449,1000,11.1303,,,,,
29,5,2025,89.9176,1000,11.1213,,,,,
30,5,2025,89.7841,1000,11.1378,,,,,
2,6,2025,89.9823,1000,11.1133,,,,,
3,6,2025,89.4701,1000,11.1769,,,,,
4,6,2025,89.8926,1000,11.1244,,,,,
5,6,2025,90.2215,1000,11.0838,,,,,
6,6,2025,91.4036,1000,10.9405,,,,,
9,6,2025,91.8572,1000,10.8865,,,,,
10,6,2025,91.9973,1000,10.8699,,,,,
11,6,2025,91.8034,1000,10.8928,,,,,
12,6,2025,91.0594,1000,10.9818,,,,,
13,6,2025,90.6725,1000,11.0287,,,,,
16,6,2025,91.2972,1000,10.9532,,,,,
17,6,2025,91.0434,1000,10.9838,,,,,
18,6,2025,90.9944,1000,10.9897,,,,,
19,6,2025,90.8546,1000,11.0066,,,,,
20,6,2025,91.4295,1000,10.9374,,,,,
23,6,2025,91.2091,1000,10.9638,,,,,
24,6,2025,91.4839,1000,10.9309,,,,,
25,6,2025,91.9789,1000,10.8721,,,,,
