Date,month,year,NAV,Amount_Invested,Units_Bought,,Day_of_Month,Occurrences,Total_Units_Bought,Avg_Units_Per_Occurrence
12,10,2021,85.0321,2000,23.5205,,,,,
13,10,2021,85.5479,2000,23.3787,,,,,
14,10,2021,85.8403,2000,23.2991,,,,,
18,10,2021,86.494,2000,23.123,,,,,
19,10,2021,85.4057,2000,23.4176,,,,,
20,10,2021,83.0639,2000,24.0778,,,,,
21,10,2021,82.052,2000,24.3748,,,,,
22,10,2021,81.2387,2000,24.6188,,,,,
25,10,2021,79.728,2000,25.0853,,,,,
26,10,2021,81.7495,2000,24.465,,,,,
27,10,2021,82.1536,2000,24.3446,,,,,
28,10,2021,80.7259,2000,24.7752,,,,,
29,10,2021,80.6564,2000,24.7965,,,,,
1,11,2021,81.5639,2000,24.5207,,,,,
2,11,2021,82.6418,2000,24.2008,,,,,
3,11,2021,82.4453,2000,24.2585,,,,,
8,11,2021,84.2331,2000,23.7436,,,,,
9,11,2021,84.5876,2000,23.6441,,,,,
10,11,2021,85.1099,2000,23.499,,,,,
11,11,2021,85.0962,2000,23.5028,,,,,
12,11,2021,85.2669,2000,23.4558,,,,,
15,11,2021,85.5429,2000,23.3801,,,,,
16,11,2021,85.9294,2000,23.2749,,,,,
17,11,2021,85.898,2000,23.2834,,,,,
18,11,2021,84.4639,2000,23.6788,,,,,
22,11,2021,82.0452,2000,24.3768,,,,,
23,11,2021,83.3542,2000,23.994,,,,,
24,11,2021,84.0263,2000,23.8021,,,,,
25,11,2021,84.8381,2000,23.5743,,,,,
26,11,2021,82.275,2000,24.3087,,,,,
29,11,2021,80.568,2000,24.8238,,,,,
30,11,2021,81.9579,2000,24.4028,,,,,
1,12,2021,82.1817,2000,24.3363,,,,,
2,12,2021,83.0145,2000,24.0922,,,,,
3,12,2021,83.1776,2000,24.0449,,,,,
6,12,2021,82.0476,2000,24.3761,,,,,
7,12,2021,82.9919,2000,24.0987,,,,,
8,12,2021,84.0958,2000,23.7824,,,,,
9,12,2021,84.4554,2000,23.6811,,,,,
10,12,2021,85.0515,2000,23.5152,,,,,
13,12,2021,85.6256,2000,23.3575,,,,,
14,12,2021,85.7429,2000,23.3255,,,,,
15,12,2021,85.6368,2000,23.3544,,,,,
16,12,2021,85.2583,2000,23.4581,,,,,
17,12,2021,83.5873,2000,23.9271,,,,,
20,12,2021,81.0499,2000,24.6762,,,,,
21,12,2021,82.2818,2000,24.3067,,,,,
22,12,2021,83.655,2000,23.9077,,,,,
23,12,2021,84.3341,2000,23.7152,,,,,
24,12,2021,83.9428,2000,23.8257,,,,,
27,12,2021,84.5246,2000,23.6618,,,,,
28,12,2021,86.1739,2000,23.2089,,,,,
29,12,2021,86.5928,2000,23.0966,,,,,
30,12,2021,86.5597,2000,23.1054,,,,,
31,12,2021,87.2962,2000,22.9105,,,,,
3,1,2022,88.649,2000,22.5609,,,,,
4,1,2022,89.2485,2000,22.4093,,,,,
5,1,2022,88.8894,2000,22.4999,,,,,
6,1,2022,88.8331,2000,22.5141,,,,,
7,1,2022,89.4441,2000,22.3603,,,,,
10,1,2022,90.4834,2000,22.1035,,,,,
11,1,2022,90.3854,2000,22.1275,,,,,
12,1,2022,91.1173,2000,21.9497,,,,,
13,1,2022,91.5658,2000,21.8422,,,,,
14,1,2022,92.0289,2000,21.7323,,,,,
17,1,2022,92.7506,2000,21.5632,,,,,
18,1,2022,90.9477,2000,21.9907,,,,,
19,1,2022,90.7656,2000,22.0348,,,,,
20,1,2022,90.5312,2000,22.0918,,,,,
21,1,2022,88.5856,2000,22.577,,,,,
24,1,2022,84.566,2000,23.6502,,,,,
25,1,2022,85.4721,2000,23.3994,,,,,
27,1,2022,84.7614,2000,23.5956,,,,,
28,1,2022,85.1996,2000,23.4743,,,,,
31,1,2022,86.3356,2000,23.1654,,,,,
1,2,2022,87.1037,2000,22.9611,,,,,
2,2,2022,88.2626,2000,22.6597,,,,,
3,2,2022,87.8635,2000,22.7626,,,,,
4,2,2022,87.6875,2000,22.8083,,,,,
7,2,2022,86.8517,2000,23.0278,,,,,
8,2,2022,85.9408,2000,23.2718,,,,,
9,2,2022,86.4126,2000,23.1448,,,,,
10,2,2022,86.4184,2000,23.1432,,,,,
11,2,2022,84.858,2000,23.5688,,,,,
14,2,2022,81.2299,2000,24.6215,,,,,
15,2,2022,83.2702,2000,24.0182,,,,,
16,2,2022,83.5834,2000,23.9282,,,,,
17,2,2022,83.2216,2000,24.0322,,,,,
18,2,2022,82.6006,2000,24.2129,,,,,
21,2,2022,81.2316,2000,24.621,,,,,
22,2,2022,80.1347,2000,24.958,,,,,
23,2,2022,80.8932,2000,24.724,,,,,
24,2,2022,76.7999,2000,26.0417,,,,,
25,2,2022,79.9444,2000,25.0174,,,,,
28,2,2022,80.1852,2000,24.9423,,,,,
2,3,2022,79.9146,2000,25.0267,,,,,
3,3,2022,80.0425,2000,24.9867,,,,,
4,3,2022,78.5599,2000,25.4583,,,,,
7,3,2022,77.1151,2000,25.9353,,,,,
8,3,2022,78.0372,2000,25.6288,,,,,
9,3,2022,79.5354,2000,25.146,,,,,
10,3,2022,80.5579,2000,24.8269,,,,,
11,3,2022,81.3456,2000,24.5865,,,,,
14,3,2022,81.8812,2000,24.4256,,,,,
15,3,2022,80.9669,2000,24.7015,,,,,
16,3,2022,82.0957,2000,24.3618,,,,,
17,3,2022,83.0266,2000,24.0887,,,,,
21,3,2022,83.7451,2000,23.882,,,,,
22,3,2022,84.224,2000,23.7462,,,,,
23,3,2022,84.0198,2000,23.8039,,,,,
24,3,2022,83.8575,2000,23.85,,,,,
25,3,2022,83.342,2000,23.9975,,,,,
28,3,2022,83.0423,2000,24.0841,,,,,
29,3,2022,83.6102,2000,23.9205,,,,,
30,3,2022,84.7814,2000,23.5901,,,,,
31,3,2022,85.2519,2000,23.4599,,,,,
1,4,2022,86.3531,2000,23.1607,,,,,
4,4,2022,87.5313,2000,22.849,,,,,
5,4,2022,88.3834,2000,22.6287,,,,,
6,4,2022,88.767,2000,22.5309,,,,,
7,4,2022,88.4573,2000,22.6098,,,,,
8,4,2022,89.4179,2000,22.3669,,,,,
11,4,2022,89.455,2000,22.3576,,,,,
12,4,2022,88.4433,2000,22.6134,,,,,
13,4,2022,88.9859,2000,22.4755,,,,,
18,4,2022,88.017,2000,22.7229,,,,,
19,4,2022,86.7393,2000,23.0576,,,,,
20,4,2022,86.8488,2000,23.0285,,,,,
21,4,2022,88.0901,2000,22.704,,,,,
22,4,2022,87.8345,2000,22.7701,,,,,
25,4,2022,86.396,2000,23.1492,,,,,
26,4,2022,87.31,2000,22.9069,,,,,
27,4,2022,86.9714,2000,22.9961,,,,,
28,4,2022,87.4344,2000,22.8743,,,,,
29,4,2022,86.6235,2000,23.0884,,,,,
2,5,2022,85.742,2000,23.3258,,,,,
4,5,2022,83.8282,2000,23.8583,,,,,
5,5,2022,83.6157,2000,23.919,,,,,
6,5,2022,81.9581,2000,24.4027,,,,,
9,5,2022,80.561,2000,24.8259,,,,,
10,5,2022,79.1636,2000,25.2641,,,,,
11,5,2022,77.7091,2000,25.737,,,,,
12,5,2022,76.0611,2000,26.2946,,,,,
13,5,2022,76.8636,2000,26.0201,,,,,
16,5,2022,77.6386,2000,25.7604,,,,,
17,5,2022,79.6993,2000,25.0943,,,,,
18,5,2022,79.9254,2000,25.0233,,,,,
19,5,2022,78.0653,2000,25.6196,,,,,
20,5,2022,79.357,2000,25.2026,,,,,
23,5,2022,78.8896,2000,25.3519,,,,,
24,5,2022,78.0494,2000,25.6248,,,,,
25,5,2022,75.898,2000,26.3512,,,,,
26,5,2022,76.6434,2000,26.0949,,,,,
27,5,2022,77.9127,2000,25.6698,,,,,
30,5,2022,79.7468,2000,25.0794,,,,,
31,5,2022,80.5566,2000,24.8273,,,,,
1,6,2022,81.3105,2000,24.5971,,,,,
2,6,2022,81.7562,2000,24.463,,,,,
3,6,2022,81.021,2000,24.685,,,,,
6,6,2022,80.3863,2000,24.8799,,,,,
7,6,2022,79.8303,2000,25.0531,,,,,
8,6,2022,79.4974,2000,25.1581,,,,,
9,6,2022,79.6634,2000,25.1056,,,,,
10,6,2022,79.1293,2000,25.2751,,,,,
13,6,2022,76.9178,2000,26.0018,,,,,
14,6,2022,77.0084,2000,25.9712,,,,,
15,6,2022,77.6407,2000,25.7597,,,,,
16,6,2022,75.6715,2000,26.43,,,,,
17,6,2022,75.1062,2000,26.629,,,,,
20,6,2022,73.5488,2000,27.1928,,,,,
21,6,2022,75.3287,2000,26.5503,,,,,
22,6,2022,74.6418,2000,26.7946,,,,,
23,6,2022,75.2894,2000,26.5642,,,,,
24,6,2022,76.5735,2000,26.1187,,,,,
27,6,2022,77.98,2000,25.6476,,,,,
28,6,2022,78.4471,2000,25.4949,,,,,
29,6,2022,78.3019,2000,25.5422,,,,,
30,6,2022,78.0201,2000,25.6344,,,,,
1,7,2022,77.9573,2000,25.6551,,,,,
4,7,2022,78.5577,2000,25.459,,,,,
5,7,2022,78.7306,2000,25.4031,,,,,
6,7,2022,79.3913,2000,25.1917,,,,,
7,7,2022,80.2802,2000,24.9127,,,,,
8,7,2022,80.8417,2000,24.7397,,,,,
11,7,2022,81.2623,2000,24.6117,,,,,
12,7,2022,80.8309,2000,24.743,,,,,
13,7,2022,80.9068,2000,24.7198,,,,,
14,7,2022,80.5336,2000,24.8344,,,,,
15,7,2022,80.931,2000,24.7124,,,,,
18,7,2022,81.9542,2000,24.4039,,,,,
19,7,2022,82.905,2000,24.124,,,,,
20,7,2022,83.3147,2000,24.0054,,,,,
21,7,2022,84.1644,2000,23.763,,,,,
22,7,2022,84.2503,2000,23.7388,,,,,
25,7,2022,84.2949,2000,23.7262,,,,,
26,7,2022,83.5337,2000,23.9424,,,,,
27,7,2022,83.6908,2000,23.8975,,,,,
28,7,2022,84.1721,2000,23.7608,,,,,
29,7,2022,85.178,2000,23.4802,,,,,
1,8,2022,86.1977,2000,23.2025,,,,,
2,8,2022,86.3687,2000,23.1565,,,,,
3,8,2022,86.1629,2000,23.2118,,,,,
4,8,2022,86.113,2000,23.2253,,,,,
5,8,2022,86.1863,2000,23.2055,,,,,
8,8,2022,86.4515,2000,23.1344,,,,,
10,8,2022,86.4778,2000,23.1273,,,,,
11,8,2022,86.9204,2000,23.0096,,,,,
12,8,2022,87.0148,2000,22.9846,,,,,
16,8,2022,87.4233,2000,22.8772,,,,,
17,8,2022,87.7909,2000,22.7814,,,,,
18,8,2022,88.0621,2000,22.7112,,,,,
19,8,2022,87.4022,2000,22.8827,,,,,
22,8,2022,86.6315,2000,23.0863,,,,,
23,8,2022,87.3936,2000,22.885,,,,,
24,8,2022,88.0002,2000,22.7272,,,,,
25,8,2022,88.0485,2000,22.7148,,,,,
26,8,2022,88.7086,2000,22.5457,,,,,
29,8,2022,88.432,2000,22.6162,,,,,
30,8,2022,89.5904,2000,22.3238,,,,,
1,9,2022,90.1743,2000,22.1793,,,,,
2,9,2022,90.1777,2000,22.1784,,,,,
5,9,2022,90.9898,2000,21.9805,,,,,
6,9,2022,91.1289,2000,21.9469,,,,,
7,9,2022,91.8033,2000,21.7857,,,,,
8,9,2022,92.4181,2000,21.6408,,,,,
9,9,2022,92.7419,2000,21.5652,,,,,
12,9,2022,93.8603,2000,21.3083,,,,,
13,9,2022,94.1141,2000,21.2508,,,,,
14,9,2022,94.124,2000,21.2486,,,,,
15,9,2022,94.1662,2000,21.239,,,,,
16,9,2022,92.0237,2000,21.7335,,,,,
19,9,2022,91.7604,2000,21.7959,,,,,
20,9,2022,92.8886,2000,21.5312,,,,,
21,9,2022,92.4419,2000,21.6352,,,,,
22,9,2022,92.7034,2000,21.5742,,,,,
23,9,2022,91.1926,2000,21.9316,,,,,
26,9,2022,88.5749,2000,22.5798,,,,,
27,9,2022,88.9439,2000,22.4861,,,,,
28,9,2022,88.7304,2000,22.5402,,,,,
29,9,2022,89.0191,2000,22.4671,,,,,
30,9,2022,90.5927,2000,22.0768,,,,,
3,10,2022,89.963,2000,22.2314,,,,,
4,10,2022,91.1395,2000,21.9444,,,,,
6,10,2022,92.3258,2000,21.6624,,,,,
7,10,2022,92.7616,2000,21.5606,,,,,
10,10,2022,92.2698,2000,21.6756,,,,,
11,10,2022,91.0915,2000,21.9559,,,,,
12,10,2022,91.4403,2000,21.8722,,,,,
13,10,2022,91.0502,2000,21.9659,,,,,
14,10,2022,90.8645,2000,22.0108,,,,,
17,10,2022,90.8197,2000,22.0217,,,,,
18,10,2022,91.7184,2000,21.8059,,,,,
19,10,2022,91.7316,2000,21.8027,,,,,
20,10,2022,91.7449,2000,21.7996,,,,,
21,10,2022,91.066,2000,21.9621,,,,,
25,10,2022,92.1268,2000,21.7092,,,,,
27,10,2022,92.3183,2000,21.6642,,,,,
28,10,2022,91.589,2000,21.8367,,,,,
31,10,2022,92.2176,2000,21.6878,,,,,
1,11,2022,92.4542,2000,21.6323,,,,,
2,11,2022,92.5431,2000,21.6116,,,,,
3,11,2022,92.7451,2000,21.5645,,,,,
4,11,2022,92.6578,2000,21.5848,,,,,
7,11,2022,93.1432,2000,21.4723,,,,,
9,11,2022,92.6066,2000,21.5967,,,,,
10,11,2022,91.5857,2000,21.8375,,,,,
11,11,2022,92.1104,2000,21.7131,,,,,
14,11,2022,92.1636,2000,21.7005,,,,,
15,11,2022,92.353,2000,21.656,,,,,
16,11,2022,92.5242,2000,21.616,,,,,
17,11,2022,92.6323,2000,21.5907,,,,,
18,11,2022,92.5008,2000,21.6214,,,,,
21,11,2022,92.3786,2000,21.65,,,,,
22,11,2022,92.3223,2000,21.6632,,,,,
23,11,2022,92.8396,2000,21.5425,,,,,
24,11,2022,93.4623,2000,21.399,,,,,
25,11,2022,94.0532,2000,21.2646,,,,,
28,11,2022,94.6448,2000,21.1316,,,,,
29,11,2022,94.2284,2000,21.225,,,,,
30,11,2022,94.7279,2000,21.1131,,,,,
1,12,2022,95.2589,2000,20.9954,,,,,
2,12,2022,95.8854,2000,20.8582,,,,,
5,12,2022,95.9688,2000,20.8401,,,,,
6,12,2022,95.7498,2000,20.8878,,,,,
7,12,2022,95.4145,2000,20.9612,,,,,
8,12,2022,95.7603,2000,20.8855,,,,,
9,12,2022,95.0404,2000,21.0437,,,,,
12,12,2022,95.4121,2000,20.9617,,,,,
13,12,2022,95.7744,2000,20.8824,,,,,
14,12,2022,96.1409,2000,20.8028,,,,,
15,12,2022,95.4954,2000,20.9434,,,,,
16,12,2022,94.7123,2000,21.1166,,,,,
19,12,2022,94.9574,2000,21.0621,,,,,
20,12,2022,94.846,2000,21.0868,,,,,
21,12,2022,93.0428,2000,21.4955,,,,,
22,12,2022,91.8098,2000,21.7842,,,,,
23,12,2022,88.6651,2000,22.5568,,,,,
26,12,2022,90.7953,2000,22.0276,,,,,
27,12,2022,92.0096,2000,21.7369,,,,,
28,12,2022,92.2764,2000,21.674,,,,,
29,12,2022,92.4259,2000,21.639,,,,,
30,12,2022,93.0064,2000,21.5039,,,,,
2,1,2023,93.5746,2000,21.3733,,,,,
3,1,2023,93.7146,2000,21.3414,,,,,
4,1,2023,92.9431,2000,21.5185,,,,,
5,1,2023,93.0373,2000,21.4968,,,,,
6,1,2023,92.5414,2000,21.6119,,,,,
9,1,2023,93.1486,2000,21.4711,,,,,
10,1,2023,92.6868,2000,21.578,,,,,
11,1,2023,92.7691,2000,21.5589,,,,,
12,1,2023,92.9132,2000,21.5255,,,,,
13,1,2023,93.1301,2000,21.4753,,,,,
16,1,2023,92.6976,2000,21.5755,,,,,
17,1,2023,92.8736,2000,21.5346,,,,,
18,1,2023,93.0829,2000,21.4862,,,,,
19,1,2023,93.0058,2000,21.504,,,,,
20,1,2023,92.5992,2000,21.5985,,,,,
23,1,2023,92.2983,2000,21.6689,,,,,
24,1,2023,92.0752,2000,21.7214,,,,,
25,1,2023,91.2028,2000,21.9292,,,,,
27,1,2023,89.5307,2000,22.3387,,,,,
30,1,2023,89.4896,2000,22.349,,,,,
31,1,2023,91.5802,2000,21.8388,,,,,
1,2,2023,90.6672,2000,22.0587,,,,,
2,2,2023,90.9944,2000,21.9794,,,,,
3,2,2023,91.0205,2000,21.9731,,,,,
6,2,2023,91.3666,2000,21.8898,,,,,
7,2,2023,91.6118,2000,21.8312,,,,,
8,2,2023,92.0033,2000,21.7384,,,,,
9,2,2023,91.9568,2000,21.7493,,,,,
10,2,2023,92.4691,2000,21.6288,,,,,
13,2,2023,91.6887,2000,21.8129,,,,,
14,2,2023,91.4224,2000,21.8765,,,,,
15,2,2023,91.8834,2000,21.7667,,,,,
16,2,2023,92.5941,2000,21.5996,,,,,
17,2,2023,92.4016,2000,21.6446,,,,,
20,2,2023,92.313,2000,21.6654,,,,,
21,2,2023,92.1433,2000,21.7053,,,,,
22,2,2023,90.9371,2000,21.9932,,,,,
23,2,2023,91.1332,2000,21.9459,,,,,
24,2,2023,91.2687,2000,21.9133,,,,,
27,2,2023,90.2789,2000,22.1536,,,,,
28,2,2023,90.634,2000,22.0668,,,,,
1,3,2023,91.7398,2000,21.8008,,,,,
2,3,2023,91.5887,2000,21.8368,,,,,
3,3,2023,92.2829,2000,21.6725,,,,,
6,3,2023,93.0291,2000,21.4986,,,,,
8,3,2023,93.581,2000,21.3719,,,,,
9,3,2023,93.3518,2000,21.4243,,,,,
10,3,2023,92.8092,2000,21.5496,,,,,
13,3,2023,91.0367,2000,21.9692,,,,,
14,3,2023,90.4058,2000,22.1225,,,,,
15,3,2023,90.632,2000,22.0673,,,,,
16,3,2023,90.0617,2000,22.207,,,,,
17,3,2023,90.5095,2000,22.0971,,,,,
20,3,2023,89.6976,2000,22.2971,,,,,
21,3,2023,90.202,2000,22.1725,,,,,
22,3,2023,90.8907,2000,22.0045,,,,,
23,3,2023,90.7287,2000,22.0437,,,,,
24,3,2023,89.8254,2000,22.2654,,,,,
27,3,2023,88.8252,2000,22.5161,,,,,
28,3,2023,88.3742,2000,22.631,,,,,
29,3,2023,89.6879,2000,22.2996,,,,,
31,3,2023,90.923,2000,21.9966,,,,,
3,4,2023,91.3427,2000,21.8956,,,,,
5,4,2023,92.1936,2000,21.6935,,,,,
6,4,2023,92.6059,2000,21.5969,,,,,
10,4,2023,92.6305,2000,21.5912,,,,,
11,4,2023,93.1048,2000,21.4812,,,,,
12,4,2023,93.3934,2000,21.4148,,,,,
13,4,2023,93.6779,2000,21.3498,,,,,
17,4,2023,93.8078,2000,21.3202,,,,,
18,4,2023,93.9634,2000,21.2849,,,,,
19,4,2023,94.0124,2000,21.2738,,,,,
20,4,2023,94.0743,2000,21.2598,,,,,
21,4,2023,93.9608,2000,21.2855,,,,,
24,4,2023,94.2655,2000,21.2167,,,,,
25,4,2023,94.395,2000,21.1876,,,,,
26,4,2023,94.583,2000,21.1454,,,,,
27,4,2023,95.0063,2000,21.0512,,,,,
28,4,2023,95.8027,2000,20.8762,,,,,
2,5,2023,96.4071,2000,20.7454,,,,,
3,5,2023,96.8051,2000,20.6601,,,,,
4,5,2023,97.4194,2000,20.5298,,,,,
5,5,2023,97.1177,2000,20.5936,,,,,
8,5,2023,97.859,2000,20.4376,,,,,
9,5,2023,97.5492,2000,20.5025,,,,,
10,5,2023,98.0576,2000,20.3962,,,,,
11,5,2023,98.6352,2000,20.2767,,,,,
12,5,2023,98.6129,2000,20.2813,,,,,
15,5,2023,99.0284,2000,20.1962,,,,,
16,5,2023,99.1075,2000,20.1801,,,,,
17,5,2023,99.4957,2000,20.1014,,,,,
18,5,2023,99.3724,2000,20.1263,,,,,
19,5,2023,99.3825,2000,20.1243,,,,,
22,5,2023,99.9396,2000,20.0121,,,,,
23,5,2023,99.889,2000,20.0222,,,,,
24,5,2023,100.0187,2000,19.9963,,,,,
25,5,2023,100.2175,2000,19.9566,,,,,
26,5,2023,100.7077,2000,19.8595,,,,,
29,5,2023,101.0759,2000,19.7871,,,,,
30,5,2023,101.377,2000,19.7283,,,,,
31,5,2023,102.2026,2000,19.569,,,,,
1,6,2023,102.7717,2000,19.4606,,,,,
2,6,2023,103.3706,2000,19.3479,,,,,
5,6,2023,104.0972,2000,19.2128,,,,,
6,6,2023,104.678,2000,19.1062,,,,,
7,6,2023,105.7374,2000,18.9148,,,,,
8,6,2023,105.1626,2000,19.0182,,,,,
9,6,2023,105.2335,2000,19.0054,,,,,
12,6,2023,105.5836,2000,18.9423,,,,,
13,6,2023,105.8802,2000,18.8893,,,,,
14,6,2023,106.0897,2000,18.852,,,,,
15,6,2023,106.2983,2000,18.815,,,,,
16,6,2023,107.16,2000,18.6637,,,,,
19,6,2023,107.4614,2000,18.6113,,,,,
20,6,2023,107.8986,2000,18.5359,,,,,
21,6,2023,108.6497,2000,18.4078,,,,,
22,6,2023,108.1632,2000,18.4906,,,,,
23,6,2023,107.1352,2000,18.668,,,,,
26,6,2023,107.6367,2000,18.581,,,,,
27,6,2023,108.2667,2000,18.4729,,,,,
28,6,2023,108.4367,2000,18.4439,,,,,
30,6,2023,108.9788,2000,18.3522,,,,,
3,7,2023,109.5069,2000,18.2637,,,,,
4,7,2023,109.4085,2000,18.2801,,,,,
5,7,2023,110.0384,2000,18.1755,,,,,
6,7,2023,110.7228,2000,18.0631,,,,,
7,7,2023,110.3898,2000,18.1176,,,,,
10,7,2023,110.2143,2000,18.1465,,,,,
11,7,2023,111.079,2000,18.0052,,,,,
12,7,2023,111.7157,2000,17.9026,,,,,
13,7,2023,111.2559,2000,17.9766,,,,,
14,7,2023,112.1159,2000,17.8387,,,,,
17,7,2023,113.0054,2000,17.6983,,,,,
18,7,2023,112.4623,2000,17.7837,,,,,
19,7,2023,113.3366,2000,17.6466,,,,,
20,7,2023,113.5398,2000,17.615,,,,,
21,7,2023,113.3722,2000,17.641,,,,,
24,7,2023,113.5863,2000,17.6078,,,,,
25,7,2023,113.8089,2000,17.5733,,,,,
26,7,2023,114.1235,2000,17.5249,,,,,
27,7,2023,114.0606,2000,17.5345,,,,,
28,7,2023,114.4686,2000,17.472,,,,,
31,7,2023,115.6885,2000,17.2878,,,,,
1,8,2023,115.9516,2000,17.2486,,,,,
2,8,2023,114.6756,2000,17.4405,,,,,
3,8,2023,114.7462,2000,17.4298,,,,,
4,8,2023,115.3013,2000,17.3459,,,,,
7,8,2023,115.6138,2000,17.299,,,,,
8,8,2023,116.7436,2000,17.1316,,,,,
9,8,2023,117.01,2000,17.0926,,,,,
10,8,2023,116.7359,2000,17.1327,,,,,
11,8,2023,116.6095,2000,17.1513,,,,,
